言わずもがな,カスタム名詞,イワズモガナ
言語感覚,カスタム名詞,ゲンゴカンカク
言語障害,カスタム名詞,ゲンゴショウガイ
言語能力,カスタム名詞,ゲンゴノウリョク
言説,カスタム名詞,ゲンセツ
言動,カスタム名詞,ゲンドウ
言葉とがめ,カスタム名詞,コトバトガメ
言葉足らず,カスタム名詞,コトタラズ
言霊,カスタム名詞,コトダマ
限り,カスタム名詞,カギリ
限界,カスタム名詞,ゲンカイ
限界点,カスタム名詞,ゲンカイテン
限度,カスタム名詞,ゲンド
個々人,カスタム名詞,ココジン
個我,カスタム名詞,コガ
個室,カスタム名詞,コシツ
個人差,カスタム名詞,コジンサ
個人指導,カスタム名詞,コジンシドウ
個人情報,カスタム名詞,コジンジョウホウ
個人的意見,カスタム名詞,コジンテキイケン
個人的感想,カスタム名詞,コジンテキカンソウ
個性,カスタム名詞,コセイ
個性化,カスタム名詞,コセイカ
個別指導,カスタム名詞,コベツシドウ
古さ,カスタム名詞,フルサ
古つわもの,カスタム名詞,コツワモノ
古豪,カスタム名詞,コゴウ
古今未曾有,カスタム名詞,ココンミゾウ
古臭さ,カスタム名詞,コシュウサ
古書,カスタム名詞,コショ
古拙,カスタム名詞,コセツ
古代遺跡,カスタム名詞,コダイイセキ
古風,カスタム名詞,コフウ
古本,カスタム名詞,フルホン
呼び出し,カスタム名詞,ヨビダシ
呼び声,カスタム名詞,ヨビゴエ
呼び鈴,カスタム名詞,ヨビスズ
呼吸,カスタム名詞,コキュウ
呼吸音,カスタム名詞,コキュウオン
呼吸器疾患,カスタム名詞,コキュウキシッカン
呼吸器病,カスタム名詞,コキュウキビョウ
呼吸停止,カスタム名詞,コキュウテイシ
呼吸不全,カスタム名詞,コキュウフゼン
呼出音,カスタム名詞,ヨビダシオト
固まり,カスタム名詞,カタマリ
固め打ち,カスタム名詞,カタメウチ
固持,カスタム名詞,コジ
固執,カスタム名詞,コシツ
固守,カスタム名詞,コシュ
固定観念,カスタム名詞,コテイカンネン
固定客,カスタム名詞,コテイキャク
固定資産税,カスタム名詞,コテイシサンゼイ
固有,カスタム名詞,コユウ
姑,カスタム名詞,シュウトメ
孤軍奮闘,カスタム名詞,コグンフントウ
孤独,カスタム名詞,コドク
孤独感,カスタム名詞,コドクカン
孤立,カスタム名詞,コリツ
孤立化,カスタム名詞,コリツカ
孤立感,カスタム名詞,コリツカン
戸惑い,カスタム名詞,トマドイ
故意,カスタム名詞,コイ
故事,カスタム名詞,コジ
故障,カスタム名詞,コショウ
故障者,カスタム名詞,コショウシャ
故人,カスタム名詞,コジン
枯れ枝,カスタム名詞,カレエダ
枯れ葉,カスタム名詞,カレハ
枯死,カスタム名詞,コシ
狐,カスタム名詞,キツネ
狐疑,カスタム名詞,コギ
糊,カスタム名詞,ノリ
糊塗,カスタム名詞,コト
袴,カスタム名詞,ハカマ
股,カスタム名詞,マタ
胡散臭さ,カスタム名詞,ウサンシュウサ
虎口,カスタム名詞,ココウ
虎口の難,カスタム名詞,ココウノナン
誇り,カスタム名詞,ホコリ
誇大妄想,カスタム名詞,コダイモウソウ
誇張,カスタム名詞,コチョウ
雇用,カスタム名詞,コヨウ
雇用機会,カスタム名詞,コヨウキカイ
雇用契約,カスタム名詞,コヨウケイヤク
雇用情勢,カスタム名詞,コヨウジョウセイ
雇用状況,カスタム名詞,コヨウジョウキョウ
雇用創出,カスタム名詞,コヨウソウシュツ
雇用不安,カスタム名詞,コヨウフアン
顧客,カスタム名詞,コキャク
顧客満足,カスタム名詞,コキャクマンゾク
鼓吹,カスタム名詞,コスイ
鼓舞,カスタム名詞,コブ
五感,カスタム名詞,ゴカン
五月病,カスタム名詞,ゴガツビョウ
五胡十六国,カスタム名詞,ゴコジュウロククニ
五穀豊穣,カスタム名詞,ゴコクホウジョウ
五代十国,カスタム名詞,ゴダイジッコク
五分,カスタム名詞,ゴブ
互換性,カスタム名詞,ゴカンセイ
午睡,カスタム名詞,ゴスイ
呉,カスタム名詞,クレ
娯楽,カスタム名詞,ゴラク
娯楽性,カスタム名詞,ゴラクセイ
後れ,カスタム名詞,ウシレ
後ろめたさ,カスタム名詞,ウシロメタサ
後ろ押し,カスタム名詞,ウシロオシ
後ろ盾,カスタム名詞,ウシロダテ
後遺症,カスタム名詞,コウイショウ
後援,カスタム名詞,コウエン
後押し,カスタム名詞,アトオシ
後回し,カスタム名詞,アトマワシ
後悔,カスタム名詞,コウカイ
後継者,カスタム名詞,コウケイシャ
後継者不足,カスタム名詞,コウケイシャブソク
後見,カスタム名詞,コウケン
後顧,カスタム名詞,コウコ
後顧の憂い,カスタム名詞,コウコノウレイ
後攻,カスタム名詞,コウコウ
後攻め,カスタム名詞,コウコウメ
後座,カスタム名詞,ゴザ
後手,カスタム名詞,ゴテ
後進,カスタム名詞,コウシン
後退,カスタム名詞,コウタイ
後知恵,カスタム名詞,ノチチエ
後天性,カスタム名詞,コウテンセイ
後難,カスタム名詞,コウナン
後腐れ,カスタム名詞,アトクサレ
後味,カスタム名詞,アトアジ
御の字,カスタム名詞,オノジ
御機嫌,カスタム名詞,ゴキゲン
御協力,カスタム名詞,ゴキョウリョク
御言葉,カスタム名詞,オコトバ
御指摘,カスタム名詞,ゴシテキ
御指導,カスタム名詞,ゴシドウ
御支援,カスタム名詞,ゴシエン
御神火,カスタム名詞,ゴジンカ
御難,カスタム名詞,オナン
御報,カスタム名詞,オホウ
御免,カスタム名詞,ゴメン
御利益,カスタム名詞,ゴリヤク
御理解,カスタム名詞,ゴリカイ
御了解,カスタム名詞,オリョウカイ
御了承,カスタム名詞,ゴリョウショウ
悟り,カスタム名詞,サトリ
悟性,カスタム名詞,ゴセイ
語学力,カスタム名詞,ゴガクリョク
語句,カスタム名詞,ゴク
語弊,カスタム名詞,ゴヘイ
語彙力,カスタム名詞,ゴイチカラ
誤り,カスタム名詞,アヤマリ
誤解,カスタム名詞,ゴカイ
誤記,カスタム名詞,ゴキ
誤差,カスタム名詞,ゴサ
誤算,カスタム名詞,ゴサン
誤字,カスタム名詞,ゴジ
誤字脱字,カスタム名詞,ゴジダツジ
誤植,カスタム名詞,ゴショク
誤信,カスタム名詞,ゴシン
誤審,カスタム名詞,ゴシン
誤断,カスタム名詞,ゴダン
誤認,カスタム名詞,ゴニン
誤爆,カスタム名詞,ゴバク
誤謬,カスタム名詞,ゴビュウ
誤報,カスタム名詞,ゴホウ
誤訳,カスタム名詞,ゴヤク
誤用,カスタム名詞,ゴヨウ
護衛,カスタム名詞,ゴエイ
護憲,カスタム名詞,ゴケン
護持,カスタム名詞,ゴジ
護身,カスタム名詞,ゴシン
護法,カスタム名詞,ゴホウ
護摩の灰,カスタム名詞,ゴマノハイ
乞食,カスタム名詞,コジキ
交じらい,カスタム名詞,マジライ
交じり,カスタム名詞,マジリ
交わり,カスタム名詞,マジワリ
交易,カスタム名詞,コウエキ
交感,カスタム名詞,コウカン
交歓,カスタム名詞,コウカン
交誼,カスタム名詞,コウギ
交際,カスタム名詞,コウサイ
交際費,カスタム名詞,コウサイヒ
交渉,カスタム名詞,コウショウ
交情,カスタム名詞,コウジョウ
交替,カスタム名詞,コウタイ
交通安全,カスタム名詞,コウツウアンゼン
交通規制,カスタム名詞,コウツウキセイ
交通混雑,カスタム名詞,コウツウコンザツ
交通死亡事故,カスタム名詞,コウツウシボウジコ
交通事故,カスタム名詞,コウツウジコ
交通渋滞,カスタム名詞,コウツウジュウタイ
交通戦争,カスタム名詞,コウツウセンソウ
交通費,カスタム名詞,コウツウヒ
交通麻痺,カスタム名詞,コウツウマヒ
交通量,カスタム名詞,コウツウリョウ
交付,カスタム名詞,コウフ
交友,カスタム名詞,コウユウ
交遊,カスタム名詞,コウユウ
交流,カスタム名詞,コウリュウ
候補者,カスタム名詞,コウホシャ
光,カスタム名詞,ヒカリ
光栄,カスタム名詞,コウエイ
光化学スモッグ,カスタム名詞,コウカガクスモッグ
光害,カスタム名詞,コウガイ
光輝,カスタム名詞,コウキ
光景,カスタム名詞,コウケイ
光合成,カスタム名詞,コウゴウセイ
光信号,カスタム名詞,ヒカリシンゴウ
光線,カスタム名詞,コウセン
光沢,カスタム名詞,コウタク
光熱費,カスタム名詞,コウネツヒ
光明,カスタム名詞,コウミョウ
光量,カスタム名詞,コウリョウ
公,カスタム名詞,コウ
公安,カスタム名詞,コウアン
公益,カスタム名詞,コウエキ
公益性,カスタム名詞,コウエキセイ
公害,カスタム名詞,コウガイ
公害問題,カスタム名詞,コウガイモンダイ
公刊,カスタム名詞,コウカン
公許,カスタム名詞,コウキョ
公共工事,カスタム名詞,コウキョウコウジ
公共事業,カスタム名詞,コウキョウジギョウ
公共心,カスタム名詞,コウキョウシン
公共性,カスタム名詞,コウキョウセイ
公差,カスタム名詞,コウサ
公衆衛生,カスタム名詞,コウシュウエイセイ
公傷,カスタム名詞,コウショウ
公証,カスタム名詞,コウショウ
公職追放,カスタム名詞,コウショクツイホウ
公正,カスタム名詞,コウセイ
公正さ,カスタム名詞,コウセイサ
公徳,カスタム名詞,コウトク
公認,カスタム名詞,コウニン
公認会計士,カスタム名詞,コウニンカイケイシ
公平,カスタム名詞,コウヘイ
公平さ,カスタム名詞,コウヘイサ
公平性,カスタム名詞,コウヘイセイ
公報,カスタム名詞,コウホウ
公明,カスタム名詞,コウメイ
公明正大,カスタム名詞,コウメイマサヒロ
功,カスタム名詞,コウ
功績,カスタム名詞,コウセキ
功徳,カスタム名詞,クドク
効き目,カスタム名詞,キキメ
効果,カスタム名詞,コウカ
効果的,カスタム名詞,コウカテキ
効験,カスタム名詞,コウケン
効能,カスタム名詞,コウノウ
効用,カスタム名詞,コウヨウ
効率,カスタム名詞,コウリツ
効率化,カスタム名詞,コウリツカ
効率性,カスタム名詞,コウリツセイ
効力,カスタム名詞,コウリョク
厚み,カスタム名詞,アツミ
厚意,カスタム名詞,コウイ
厚誼,カスタム名詞,コウギ
厚志,カスタム名詞,アツシ
厚紙,カスタム名詞,アツガミ
厚情,カスタム名詞,コウジョウ
厚生,カスタム名詞,コウセイ
厚生年金,カスタム名詞,コウセイネンキン
厚底ブーツ,カスタム名詞,アツゾコブーツ
口げんか,カスタム名詞,クチゲンカ
口なめずり,カスタム名詞,クチナメズリ
口喧嘩,カスタム名詞,クチゲンカ
口呼吸,カスタム名詞,クチコキュウ
口語,カスタム名詞,コウゴ
口腔ケア,カスタム名詞,コウコウケア
口実,カスタム名詞,コウジツ
口臭,カスタム名詞,コウシュウ
口上,カスタム名詞,コウジョウ
口中,カスタム名詞,コウチュウ
口蹄疫,カスタム名詞,コウテイエキ
口頭,カスタム名詞,コウトウ
口頭試問,カスタム名詞,コウトウシモン
口内炎,カスタム名詞,コウナイエン
口腹,カスタム名詞,コウフク
口癖,カスタム名詞,クチグセ
口論,カスタム名詞,コウロン
向こう意気,カスタム名詞,ムコウイキ
向寒,カスタム名詞,コウカン
向上,カスタム名詞,コウジョウ
向上心,カスタム名詞,コウジョウシン
向心力,カスタム名詞,コウシンリョク
向性,カスタム名詞,コウセイ
向日性,カスタム名詞,コウヒセイ
垢,カスタム名詞,アカ
好き,カスタム名詞,スキ
好き嫌い,カスタム名詞,スキキライ
好き勝手,カスタム名詞,スキカッテ
好き放題,カスタム名詞,スキホウダイ
好み,カスタム名詞,コノミ
好意,カスタム名詞,コウイ
好印象,カスタム名詞,コウインショウ
好運,カスタム名詞,コウウン
好塩菌,カスタム名詞,コウシオキン
好学,カスタム名詞,コウガク
好感,カスタム名詞,コウカン
好感度,カスタム名詞,コウカンド
好奇,カスタム名詞,コウキ
好奇心,カスタム名詞,コウキシン
好機,カスタム名詞,コウキ
好誼,カスタム名詞,コウギ
好況,カスタム名詞,コウキョウ
好景気,カスタム名詞,コウケイキ
好結果,カスタム名詞,コウケッカ
好個,カスタム名詞,コウコ
好事,カスタム名詞,コウジ
好人物,カスタム名詞,コウジンブツ
好成績,カスタム名詞,コウセイセキ
好打,カスタム名詞,コウダ
好対照,カスタム名詞,コウタイショウ
好男子,カスタム名詞,コウダンシ
好調,カスタム名詞,コウチョウ
好調さ,カスタム名詞,コウチョウサ
好敵手,カスタム名詞,コウテキシュ
好転,カスタム名詞,コウテン
好都合,カスタム名詞,コウツゴウ
好投,カスタム名詞,コウトウ
好評,カスタム名詞,コウヒョウ
好不調,カスタム名詞,コウフチョウ
好捕,カスタム名詞,コウホ
好味,カスタム名詞,コウミ
孔子,カスタム名詞,コウシ
孝行,カスタム名詞,コウコウ
孝養,カスタム名詞,コウヨウ
工具,カスタム名詞,コウグ
工作,カスタム名詞,コウサク
工事,カスタム名詞,コウジ
工事中,カスタム名詞,コウジチュウ
工賃,カスタム名詞,コウチン
工費,カスタム名詞,コウヒ
巧み,カスタム名詞,タクミ
巧者,カスタム名詞,コウシャ
巧打,カスタム名詞,コウダ
巧妙,カスタム名詞,コウミョウ
幸,カスタム名詞,サチ
幸い,カスタム名詞,サイワイ
幸せ,カスタム名詞,シアワセ
幸せ・仕合わせ,カスタム名詞,シアワセ・シアイワセ
幸せ感,カスタム名詞,シアワセカン
幸運,カスタム名詞,コウウン
幸運・好運,カスタム名詞,コウウン・コウウン
幸甚,カスタム名詞,コウジン
幸不幸,カスタム名詞,サチフコウ
幸福,カスタム名詞,コウフク
幸福感,カスタム名詞,コウフクカン
広がり,カスタム名詞,ヒロガリ
広さ,カスタム名詞,ヒロサ
広め,カスタム名詞,ヒロメ
広告,カスタム名詞,コウコク
弘法大師,カスタム名詞,コウボウダイシ
恒常性,カスタム名詞,コウジョウセイ
恒例,カスタム名詞,コウレイ
慌ただしさ,カスタム名詞,アワタダシサ
抗議,カスタム名詞,コウギ
抗議行動,カスタム名詞,コウギコウドウ
抗告,カスタム名詞,コウコク
抗戦,カスタム名詞,コウセン
抗争,カスタム名詞,コウソウ
抗張力,カスタム名詞,コウチョウチカラ
抗日,カスタム名詞,コウニチ
抗弁,カスタム名詞,コウベン
抗力,カスタム名詞,コウリョク
拘縮,カスタム名詞,コウシュク
拘束,カスタム名詞,コウソク
拘束具,カスタム名詞,コウソクグ
拘泥,カスタム名詞,コウデイ
拘留,カスタム名詞,コウリュウ
控えめ,カスタム名詞,ヒカエメ
控え目,カスタム名詞,ヒカエメ
控訴,カスタム名詞,コウソ
攻め,カスタム名詞,セメ
攻撃,カスタム名詞,コウゲキ
攻撃力,カスタム名詞,コウゲキリョク
攻守,カスタム名詞,コウシュ
攻勢,カスタム名詞,コウセイ
攻防,カスタム名詞,コウボウ
攻略,カスタム名詞,コウリャク
更新,カスタム名詞,コウシン
更新意欲,カスタム名詞,コウシンイヨク
更正,カスタム名詞,コウセイ
更生,カスタム名詞,コウセイ
更迭,カスタム名詞,コウテツ
更年期,カスタム名詞,コウネンキ
更年期障害,カスタム名詞,コウネンキショウガイ
校長会,カスタム名詞,コウチョウカイ
校内,カスタム名詞,コウナイ
校風,カスタム名詞,コウフウ
構成力,カスタム名詞,コウセイリョク
構想,カスタム名詞,コウソウ
構想力,カスタム名詞,コウソウチカラ
構造改革,カスタム名詞,コウゾウカイカク
構築,カスタム名詞,コウチク
江戸幕府,カスタム名詞,エドバクフ
洪恩,カスタム名詞,コウオン
洪水,カスタム名詞,コウズイ
甲子園出場,カスタム名詞,コウシエンシュツジョウ
皇国史観,カスタム名詞,コウコクシカン
皇帝,カスタム名詞,コウテイ
硬化,カスタム名詞,コウカ
硬式野球,カスタム名詞,コウシキヤキュウ
硬調,カスタム名詞,コウチョウ
硬直,カスタム名詞,コウチョク
硬派,カスタム名詞,コウハ
稿,カスタム名詞,コウ
紅一点,カスタム名詞,コウイッテン
紅葉狩り,カスタム名詞,モミジガリリ
綱引き,カスタム名詞,ツナヒキキ
考え違い,カスタム名詞,カンガエチガイ
考え物,カスタム名詞,カンガエモノ
考え方,カスタム名詞,カンガエカタ
考証,カスタム名詞,コウショウ
考慮,カスタム名詞,コウリョ
肯定,カスタム名詞,コウテイ
航空機事故,カスタム名詞,コウクウキジコ
荒々しさ,カスタム名詞,アラアラシサ
荒さ,カスタム名詞,コウサ
荒れ野,カスタム名詞,アレノ
荒仕事,カスタム名詞,アラシゴト
荒神,カスタム名詞,コウジン
荒唐無稽,カスタム名詞,コウトウムケイ
荒波,カスタム名詞,アラナミ
荒廃,カスタム名詞,コウハイ
荒蕪,カスタム名詞,コウブ
荒野,カスタム名詞,コウヤ
行い,カスタム名詞,オコナイ
行き過ぎ,カスタム名詞,イキスギ
行き詰まり,カスタム名詞,イキツマリ
行き悩み,カスタム名詞,イキナヤミ
行き来,カスタム名詞,イキキ
行く手,カスタム名詞,イクテ
行刑,カスタム名詞,ギョウケイ
行進,カスタム名詞,コウシン
行政,カスタム名詞,ギョウセイ
行政サービス,カスタム名詞,ギョウセイサービス
行政運営,カスタム名詞,ギョウセイウンエイ
行動力,カスタム名詞,コウドウリョク
行方不明者,カスタム名詞,ユクエフメイシャ
行旅病者,カスタム名詞,コウリョビョウシャ
行路病者,カスタム名詞,コウロビョウシャ
講師,カスタム名詞,コウシ
講話,カスタム名詞,コウワ
貢献,カスタム名詞,コウケン
購入意欲,カスタム名詞,コウニュウイヨク
購入者,カスタム名詞,コウニュウシャ
購買意欲,カスタム名詞,コウバイイヨク
購買力,カスタム名詞,コウバイリョク
酵素,カスタム名詞,コウソ
鉱物,カスタム名詞,コウブツ
降り,カスタム名詞,オリ
降雨,カスタム名詞,コウウ
降灰,カスタム名詞,コウカイ
降格,カスタム名詞,コウカク
降雪,カスタム名詞,コウセツ
降板,カスタム名詞,コウバン
香り,カスタム名詞,カオリ
香味,カスタム名詞,コウミ
高め,カスタム名詞,タカメ
高コスト構造,カスタム名詞,タカコストコウゾウ
高域,カスタム名詞,コウイキ
高恩,カスタム名詞,コウオン
高恩・洪恩,カスタム名詞,コウオン・コウオン
高音質,カスタム名詞,コウオンシツ
高価,カスタム名詞,コウカ
高可用性,カスタム名詞,タカカヨウセイ
高画質,カスタム名詞,コウガシツ
高機能,カスタム名詞,コウキノウ
高誼,カスタム名詞,コウギ
高級,カスタム名詞,コウキュウ
高級感,カスタム名詞,コウキュウカン
高給,カスタム名詞,コウキュウ
高句麗,カスタム名詞,コウクリ
高血圧,カスタム名詞,コウケツアツ
高血圧症,カスタム名詞,コウケツアツショウ
高効率化,カスタム名詞,コウコウリツカ
高校生,カスタム名詞,コウコウセイ
高校生活,カスタム名詞,コウコウセイカツ
高校野球,カスタム名詞,コウコウヤキュウ
高山病,カスタム名詞,コウザンビョウ
高脂血症,カスタム名詞,コウシケッショウ
高笑い,カスタム名詞,タカワライ
高信号,カスタム名詞,タカノブゴウ
高性能,カスタム名詞,コウセイノウ
高精度,カスタム名詞,コウセイド
高声,カスタム名詞,コウセイ
高僧,カスタム名詞,コウソウ
高速,カスタム名詞,コウソク
高速性,カスタム名詞,コウソクセイ
高潮,カスタム名詞,タカシオ
高低,カスタム名詞,コウテイ
高点,カスタム名詞,コウテン
高電圧,カスタム名詞,コウデンアツ
高度,カスタム名詞,コウド
高度医療,カスタム名詞,コウドイリョウ
高度差,カスタム名詞,コウドサ
高島屋,カスタム名詞,タカシマヤ
高等,カスタム名詞,コウトウ
高騰,カスタム名詞,コウトウ
高得点,カスタム名詞,コウトクテン
高徳,カスタム名詞,タカノリ
高熱,カスタム名詞,コウネツ
高濃度,カスタム名詞,コウノウド
高配,カスタム名詞,コウハイ
高庇,カスタム名詞,コウヒ
高評,カスタム名詞,コウヒョウ
高品質,カスタム名詞,コウヒンシツ
高揚,カスタム名詞,コウヨウ
高率,カスタム名詞,コウリツ
高麗,カスタム名詞,コウライ
高齢,カスタム名詞,コウレイ
剛,カスタム名詞,ツヨシ
剛の者,カスタム名詞,ツヨシノモノ
剛球,カスタム名詞,ゴウキュウ
剛球・豪球,カスタム名詞,ゴウキュウ・ゴウキュウ
剛強,カスタム名詞,ゴウキョウ
剛性,カスタム名詞,ゴウセイ
剛直,カスタム名詞,ゴウチョク
号令,カスタム名詞,ゴウレイ
合わせ技,カスタム名詞,アワセワザ
合意形成,カスタム名詞,ゴウイケイセイ
合格,カスタム名詞,ゴウカク
合格者,カスタム名詞,ゴウカクシャ
合格者数,カスタム名詞,ゴウカクシャカズ
合間,カスタム名詞,アイマ
合衆国,カスタム名詞,ガッシュウコク
合図,カスタム名詞,アイズ
合成洗剤,カスタム名詞,ゴウセイセンザイ
合同練習,カスタム名詞,ゴウドウレンシュウ
合併症,カスタム名詞,ガッペイショウ
合法性,カスタム名詞,ゴウホウセイ
合理,カスタム名詞,ゴウリ
合理化,カスタム名詞,ゴウリカ
合理性,カスタム名詞,ゴウリセイ
合理的,カスタム名詞,ゴウリテキ
合力,カスタム名詞,ゴウリキ
壕,カスタム名詞,ホリ
拷問,カスタム名詞,ゴウモン
豪雨,カスタム名詞,ゴウウ
豪華,カスタム名詞,ゴウカ
豪華さ,カスタム名詞,ゴウカサ
豪華キャスト,カスタム名詞,ゴウカキャスト
豪華賞品,カスタム名詞,ゴウカショウヒン
豪快,カスタム名詞,ゴウカイ
豪球,カスタム名詞,ゴウキュウ
豪傑,カスタム名詞,ゴウケツ
豪州,カスタム名詞,ゴウシュウ
豪速球,カスタム名詞,ゴウソッキュウ
克己,カスタム名詞,カツキ
克服,カスタム名詞,コクフク
克明,カスタム名詞,コクメイ
刻印,カスタム名詞,コクイン
告白,カスタム名詞,コクハク
告発,カスタム名詞,コクハツ
国つ神,カスタム名詞,クニツカミ
国運,カスタム名詞,コクウン
国益,カスタム名詞,コクエキ
国家主権,カスタム名詞,コッカシュケン
国外追放,カスタム名詞,コクガイツイホウ
国禁,カスタム名詞,コッキン
国交,カスタム名詞,コッコウ
国債,カスタム名詞,コクサイ
国際感覚,カスタム名詞,コクサイカンカク
国際競争,カスタム名詞,コクサイキョウソウ
国際競争力,カスタム名詞,コクサイキョウソウチカラ
国際協調,カスタム名詞,コクサイキョウチョウ
国際交流,カスタム名詞,コクサイコウリュウ
国際人,カスタム名詞,コクサイニン
国際性,カスタム名詞,コクサイセイ
国際的視野,カスタム名詞,コクサイテキシヤ
国事犯,カスタム名詞,コクジハン
国難,カスタム名詞,コクナン
国民的議論,カスタム名詞,コクミンテキギロン
国務,カスタム名詞,コクム
国力,カスタム名詞,コクリョク
酷寒,カスタム名詞,コッカン
酷刑,カスタム名詞,コッケイ
酷使,カスタム名詞,コクシ
酷暑,カスタム名詞,コクショ
酷評,カスタム名詞,コクヒョウ
黒ずみ,カスタム名詞,クロズミ
黒煙,カスタム名詞,コクエン
黒字,カスタム名詞,クロジ
黒星,カスタム名詞,クロボシ
黒船,カスタム名詞,クロフネ
黒潮,カスタム名詞,クロシオ
黒内障,カスタム名詞,クロウチショウ
黒変,カスタム名詞,コクヘン
黒魔法,カスタム名詞,クロマホウ
黒幕,カスタム名詞,クロマク
獄,カスタム名詞,ゴク
獄中,カスタム名詞,ゴクチュウ
腰骨,カスタム名詞,コシボネ
腰痛,カスタム名詞,ヨウツウ
骨,カスタム名詞,ホネ
骨髄移植,カスタム名詞,コツズイイショク
骨惜しみ,カスタム名詞,ホネオシミ
骨折,カスタム名詞,コッセツ
骨粗鬆症,カスタム名詞,コツソショウショウ
骨董,カスタム名詞,コットウ
骨肉の争い,カスタム名詞,コツニクノアラソイ
今,カスタム名詞,イマ
今昔の感,カスタム名詞,コンジャクノカン
今年,カスタム名詞,コンネン
困却,カスタム名詞,コンキャク
困窮,カスタム名詞,コンキュウ
困苦,カスタム名詞,コンク
困難,カスタム名詞,コンナン
困難さ,カスタム名詞,コンナンサ
困難性,カスタム名詞,コンナンセイ
困惑,カスタム名詞,コンワク
困憊,カスタム名詞,コンパイ
婚約,カスタム名詞,コンヤク
恨,カスタム名詞,コン
恨み,カスタム名詞,ウラミ
恨みっこ,カスタム名詞,ウラミッコ
恨みつらみ,カスタム名詞,ウラミツラミ
恨めしさ,カスタム名詞,ウラメシサ
恨事,カスタム名詞,コンジ
懇意,カスタム名詞,コンイ
懇願,カスタム名詞,コンガン
懇志,カスタム名詞,コンシ
懇情,カスタム名詞,コンジョウ
懇親,カスタム名詞,コンシン
昏倒,カスタム名詞,コントウ
昆虫,カスタム名詞,コンチュウ
昆虫類,カスタム名詞,コンチュウルイ
根なし,カスタム名詞,ネナシ
根気,カスタム名詞,コンキ
根拠,カスタム名詞,コンキョ
根強さ,カスタム名詞,ネズヨサ
根性,カスタム名詞,コンジョウ
根腐れ,カスタム名詞,ネグサレレ
根本原因,カスタム名詞,コンポンゲンイン
混じり,カスタム名詞,マジリ
混じり気,カスタム名詞,マジリキ
混雑,カスタム名詞,コンザツ
混色,カスタム名詞,コンショク
混信,カスタム名詞,コンシン
混戦,カスタム名詞,コンセン
混濁,カスタム名詞,コンダク
混同,カスタム名詞,コンドウ
混沌,カスタム名詞,コントン
混入,カスタム名詞,コンニュウ
混乱,カスタム名詞,コンラン
痕跡,カスタム名詞,コンセキ
魂,カスタム名詞,タマシイ
魂胆,カスタム名詞,コンタン
魂魄,カスタム名詞,コンパク
些事,カスタム名詞,サジ
左うちわ,カスタム名詞,ヒダリウチワ
左四つ,カスタム名詞,ヒダリヨツ
左打ち,カスタム名詞,ヒダリウチチ
左投げ,カスタム名詞,ヒダリナゲ
左利き,カスタム名詞,ヒダリキキ
差,カスタム名詞,サ
差し押さえ,カスタム名詞,サシオサエ
差し込み,カスタム名詞,サシコミ
差し支え,カスタム名詞,サシツカエ
差し手,カスタム名詞,サシテ
差し障り,カスタム名詞,サシサワリ
差し替え,カスタム名詞,サシカエ
差し入れ,カスタム名詞,サシイレ
差し戻し,カスタム名詞,サシモドシ
差異,カスタム名詞,サイ
差違,カスタム名詞,サイ
差押,カスタム名詞,サシオサエ
差押え,カスタム名詞,サシオサエエ
差別,カスタム名詞,サベツ
差別意識,カスタム名詞,サベツイシキ
査証,カスタム名詞,サショウ
砂,カスタム名詞,スナ
砂金,カスタム名詞,サキン
砂利,カスタム名詞,ジャリ
砂埃,カスタム名詞,スナボコリ
詐欺,カスタム名詞,サギ
鎖国,カスタム名詞,サコク
坐骨神経痛,カスタム名詞,ザコツシンケイツウ
座礁,カスタム名詞,ザショウ
座頭市,カスタム名詞,ザトウイチ
挫折,カスタム名詞,ザセツ
挫折感,カスタム名詞,ザセツカン
債券,カスタム名詞,サイケン
債権,カスタム名詞,サイケン
債権回収,カスタム名詞,サイケンカイシュウ
債権放棄,カスタム名詞,サイケンホウキ
債務,カスタム名詞,サイム
債務超過,カスタム名詞,サイムチョウカ
催し物,カスタム名詞,モヨオシモノ
再インストール,カスタム名詞,サイインストール
再会,カスタム名詞,サイカイ
再開,カスタム名詞,サイカイ
再刊,カスタム名詞,サイカン
再起,カスタム名詞,サイキ
再興,カスタム名詞,サイコウ
再建,カスタム名詞,サイケン
再検証,カスタム名詞,サイケンショウ
再現,カスタム名詞,サイゲン
再現性,カスタム名詞,サイゲンセイ
再交付,カスタム名詞,サイコウフ
再出発,カスタム名詞,サイシュッパツ
再生,カスタム名詞,サイセイ
再生能力,カスタム名詞,サイセイノウリョク
再生不良性貧血,カスタム名詞,サイセイフリョウセイヒンケツ
再戦,カスタム名詞,サイセン
再選,カスタム名詞,サイセン
再提出,カスタム名詞,サイテイシュツ
再登場,カスタム名詞,サイトウジョウ
再燃,カスタム名詞,サイネン
再発,カスタム名詞,サイハツ
再発防止,カスタム名詞,サイハツボウシ
再発率,カスタム名詞,サイハツリツ
再犯,カスタム名詞,サイハン
再利用,カスタム名詞,サイリヨウ
最愛,カスタム名詞,サイアイ
最悪,カスタム名詞,サイアク
最期,カスタム名詞,サイゴ
最強,カスタム名詞,サイキョウ
最高,カスタム名詞,サイコウ
最高記録,カスタム名詞,サイコウキロク
最高得点,カスタム名詞,サイコウトクテン
最終需要,カスタム名詞,サイシュウジュヨウ
